identifier,Chosen_C14,Chosen_OtherRadio,Chosen_Calendar,Chosen_Period,AgeFrom,AgeTo
Hatfield Moors|COUN000665|S115-120,,,,1,5000,0
Hatfield Moors|COUN000665|S120-125,,,,1,5000,0
Hatfield Moors|COUN000665|S125-130,,,,1,5000,0
Hatfield Moors|COUN000665|S130-135,,,,1,5000,0
Hatfield Moors|COUN000665|S135-140,,,,1,5000,0
Hatfield Moors|COUN000665|S140-145,,,,1,5000,0
Hatfield Moors|COUN000665|S145-150,,,,1,5000,0
Hatfield Moors|COUN000665|S150-155,,,,1,5000,0
Hatfield Moors|COUN000665|S25-30,,,,1,5000,0
Hatfield Moors|COUN000665|S40-45,,,,1,5000,0
Hatfield Moors|COUN000665|S55-60,,,,1,5000,0
Hatfield Moors|COUN000665|S65-70,,,,1,5000,0
Hatfield Moors|COUN000665|S75-80,,,,1,5000,0
Hatfield Moors|COUN000665|S85-90,,,,1,5000,0
Hatfield Moors|COUN000665|S95-100,,,,1,5000,0
Hatfield: Tyrham Hall|COUN000150|K,,,,1,5000,0
Hatfield: Tyrham Hall|COUN000150|Qu,,,1,,5567,5367
Hatfield: Tyrham Hall|COUN000150|S1,,,1,,4870,4394
Hatfield: Tyrham Hall|COUN000150|S2A,,,,1,5000,0
Hatfield: Tyrham Hall|COUN000150|S2B,,,,1,5000,0
Hatfield: Tyrham Hall|COUN000150|S3,,,,1,5000,0
Hauterive-Champréyres|COUN000151|D2,,,,1,13500,10000
Hauterive-Champréyres|COUN000151|K18,,,,1,13500,10000
Hauterive-Champréyres|COUN000151|N50,,,,1,13500,10000
Hauterive-Champréyres|COUN000151|S10A,,,,1,13500,10000
Hauterive-Champréyres|COUN000151|S14A,,,,1,13500,10000
Hauterive-Champréyres|COUN000151|S14B,,,,1,13500,10000
Hauterive-Champréyres|COUN000151|S14C,,,,1,13500,10000
Hauterive-Champréyres|COUN000151|S15A,,,,1,13500,10000
Hauterive-Champréyres|COUN000151|S15B,,,,1,13500,10000
Hauterive-Champréyres|COUN000151|S16A,,,,1,13500,10000
Hauterive-Champréyres|COUN000151|S16B,,,,1,13500,10000
Hauterive-Champréyres|COUN000151|S17A,,,,1,13500,10000
Hauterive-Champréyres|COUN000151|S17B,,,,1,13500,10000
Hauterive-Champréyres|COUN000151|S4,,,,1,13500,10000
Hauterive-Champréyres|COUN000151|S5,,,,1,13500,10000
Hauterive-Champréyres|COUN000151|S6,,,,1,13500,10000
Hauterive-Champréyres|COUN000151|S7A,,,,1,13500,10000
Hauterive-Champréyres|COUN000151|S8A,,,,1,13500,10000
Hauterive-Champréyres|COUN000151|S8B,,,,1,13500,10000
Hauterive-Champréyres|COUN000151|S8C,,,,1,13500,10000
Hauterive-Champréyres|COUN000151|S8D,,,,1,13500,10000
Hawks Tor|COUN000751|LL,1,,,,13278,10440
Hawks Tor|COUN000751|pre-W,,,,1,13500,10000
Havre|COUN000152|Lower,1,,,,9906,9023
Havre|COUN000152|Middle,,,,1,10000,7000
Havre|COUN000152|Upper,,,,1,10000,7000
"Heldalewater, Hoy|COUN000161|KPB2",1,,,,5000,4155
"Heldalewater, Hoy|COUN000161|KPB3",1,,,,5000,4155
Hemavan|COUN000759|S110-115,1,,,,8350,7888
Hemavan|COUN000759|S115-120,1,,,,8567,8074
Hemavan|COUN000759|S120-125,1,,,,8782,8261
Hemavan|COUN000759|S125-130,1,,,,9003,8447
Hemavan|COUN000759|S130-135,1,,,,9227,8626
Hemavan|COUN000759|S132-135plus,1,,,,9271,8662
Hemavan|COUN000759|S135plus-140,1,,,,9452,8806
Hemavan|COUN000759|S145-160,1,,,,10115,9328
Hemavan|COUN000759|S55-60Pt2,1,,,,6183,5665
Hemavan|COUN000759|S60-65BIG,1,,,,6370,5882
Hemington Lateglacial|COUN000818|S1,,,,1,13500,10000
Hemington Lateglacial|COUN000818|S10,,,,1,13500,10000
Hemington Lateglacial|COUN000818|S11,,,,1,13500,10000
Hemington Lateglacial|COUN000818|S12,1,,,,13740,13423
Hemington Lateglacial|COUN000818|S13,,,,1,13500,10000
Hemington Lateglacial|COUN000818|S14,,,,1,13500,10000
Hemington Lateglacial|COUN000818|S15,,,,1,13500,10000
Hemington Lateglacial|COUN000818|S16,,,,1,13500,10000
Hemington Lateglacial|COUN000818|S17,1,,,,13049,12704
Hemington Lateglacial|COUN000818|S18,,,,1,13500,10000
Hemington Lateglacial|COUN000818|S19,,,,1,13500,10000
Hemington Lateglacial|COUN000818|S2,1,,,,13752,13458
Hemington Lateglacial|COUN000818|S20,,,,1,13500,10000
Hemington Lateglacial|COUN000818|S21,,,,1,13500,10000
Hemington Lateglacial|COUN000818|S22,1,,,,13736,13439
Hemington Lateglacial|COUN000818|S23,,,,1,13500,10000
Hemington Lateglacial|COUN000818|S3,,,,1,13500,10000
Hemington Lateglacial|COUN000818|S4,,,,1,13500,10000
Hemington Lateglacial|COUN000818|S5,,,,1,13500,10000
Hemington Lateglacial|COUN000818|S6,,,,1,13500,10000
Hemington Lateglacial|COUN000818|S7,,,,1,13500,10000
Hemington Lateglacial|COUN000818|S8,,,,1,13500,10000
Hemington Lateglacial|COUN000818|S9,,,,1,13500,10000
Hemington Lateglacial|COUN001416|S0-10,,,,,,
Hemington Lateglacial|COUN001416|S10_-20,,,,,,
Hemington Lateglacial|COUN001416|S20-30,,,,,,
Hemington Lateglacial|COUN001416|S30-40,,,,,,
Hemington Lateglacial|COUN001416|S40-50,,,,,,
Hemington Lateglacial|COUN001416|S50-60,,,,,,
Hemington Lateglacial|COUN001416|S60-70,,,,,,
Hemington Lateglacial|COUN001416|S70-80,,,,,,
Hemington Lateglacial|COUN001416|S80-85,,,,,,
Hemington LG MG|COUN001044|S0-10,,,,1,13500,10000
Hemington LG MG|COUN001044|S10_-20,,,,1,13500,10000
Hemington LG MG|COUN001044|S20-30,,,,1,13500,10000
Hemington LG MG|COUN001044|S30-40,,,,1,13500,10000
Hemington LG MG|COUN001044|S40-50,,,,1,13500,10000
Hemington LG MG|COUN001044|S50-60,,,,1,13500,10000
Hemington LG MG|COUN001044|S60-70,,,,1,13500,10000
Hemington LG MG|COUN001044|S70-80,,,,1,13500,10000
Hemington LG MG|COUN001417|H0-5,,,,,,
Hemington LG MG|COUN001417|H15-25,,,,,,
Hemington LG MG|COUN001417|H25-35,,,,,,
Hemington LG MG|COUN001417|H35-45,,,,,,
Hemington LG MG|COUN001417|H45-55,,,,,,
Hemington LG MG|COUN001417|H5-15,,,,,,
Hemington LG MG|COUN001417|H55-65,,,,,,
Hemington LG MG|COUN001417|H65-75,,,,,,
Hemington LG MG|COUN001417|H75-85,,,,,,
Hemington LG MG|COUN001417|HL0-10,,,,,,
Hemington LG MG|COUN001417|HL10-20,,,,,,
Hemington LG MG|COUN001417|HL20-30,,,,,,
Hemington LG MG|COUN001417|HL30-40,,,,,,
Hemington LG MG|COUN001417|HL40-50,,,,,,
Hemington LG MG|COUN001417|HL50-60,,,,,,
Hemington LG MG|COUN001417|HL60-70,,,,,,
Hemington LG MG|COUN001417|HL70-80,,,,,,
Henbury Level|COUN001648|bgl_-7_4,1,,,,7151,6797
Hérémence|COUN000672|BugsPresence,,,,1,13500,10000
"Herquemoulin, Cotentin|COUN000155|HD1-3",,,,1,122000,45000
Hesteelv|COUN000560|S96006,,,,1,132000,109000
Hesteelv|COUN000560|S96008,,,,1,132000,109000
Hesteelv|COUN000561|S96009,,,,1,132000,109000
Hesteelv|COUN000562|S96010,,,,1,132000,109000
Hesteelv|COUN000562|S96011,,,,1,132000,109000
Hesteelv|COUN000562|S96012,,,,1,132000,109000
Hesteelv|COUN000563|S96015,,,,1,96000,87000
Hesteelv|COUN000564|S96020,,,,1,132000,109000
Hirvijärvi|COUN000543|S1,,,,1,122000,45000
Holme Fen|COUN000427|S1,,,,1,7000,5000
Holme Pierrepont|COUN001147|S1m1,,,,1,11500,10000
Holme Pierrepont|COUN001147|S1m2,,,,1,11500,10000
Holme Pierrepont|COUN001147|S1m3,1,,,,13051,12793
Holme Pierrepont|COUN001147|S1m4,1,,,,13135,12900
Holme Pierrepont|COUN001147|S1m5,,,,1,11500,10000
Holme Pierrepont|COUN001147|S2m1,,,,1,11500,10000
Holme Pierrepont|COUN001147|S2m2,1,,,,13063,12813
Holme Pierrepont|COUN001147|Sample_not_recorded,,,,1,11500,10000
Holywell Coombe|COUN000418|Z1/1,,,,1,13500,10000
Holywell Coombe|COUN000418|Z1/2,,,,1,13500,10000
Holywell Coombe|COUN000418|Z1/3,,,,1,13500,10000
Holywell Coombe|COUN000418|Z2/4,,,,1,13500,10000
Holywell Coombe|COUN000418|Z2/5,,,,1,13500,10000
Holywell Coombe|COUN000418|Z2/6,,,,1,13500,10000
Holywell Coombe|COUN000418|Z2/7,,,,1,13500,10000
Holywell Coombe|COUN000418|Z2/8,,,,1,13500,10000
Holywell Coombe|COUN000418|Z2/9,1,,,,13710,13085
Holywell Coombe|COUN000418|Z3/10,,,,1,13500,10000
Holywell Coombe|COUN000418|Z3/11,,,,1,13500,10000
Holywell Coombe|COUN000418|Z4/12,,,,1,13500,10000
Holywell Coombe|COUN000418|Z4/13,,,,1,13500,10000
Holywell Coombe|COUN000418|Z4/14,,,,1,13500,10000
"Horton Kirby, South Darenth|COUN000934|L",,,,1,2949,2599
"Horton Kirby, South Darenth|COUN000934|M",1,,,,7588,6677
"Horton Kirby, South Darenth|COUN000934|N",,,,1,6449,3649
"Horton Kirby, South Darenth|COUN001458|S1",,,,1,10000,0
"Horton Kirby, South Darenth|COUN001458|S10",,,,1,10000,0
"Horton Kirby, South Darenth|COUN001458|S11",1,,,,1301,1154
"Horton Kirby, South Darenth|COUN001458|S2",1,,,,7574,7442
"Horton Kirby, South Darenth|COUN001458|S3",1,,,,7464,7313
"Horton Kirby, South Darenth|COUN001458|S4",1,,,,7273,7027
"Horton Kirby, South Darenth|COUN001458|S5",,,,1,10000,0
"Horton Kirby, South Darenth|COUN001458|S6",1,,,,7273,7027
"Horton Kirby, South Darenth|COUN001458|S7",1,,,,7263,7021
"Horton Kirby, South Darenth|COUN001458|S8",,,,1,10000,0
"Horton Kirby, South Darenth|COUN001458|S9",1,,,,7293,7168
Hospital Farm|COUN000590|BugsPresence,,,,1,"9,00E+05","4,00E+05"
Houdancourt|COUN000548|s2,1,,,,13305,12935
Houdancourt|COUN000548|s3,1,,,,13716,13263
Houdancourt|COUN000548|s4,,,,1,13500,10000
Houdancourt|COUN000548|s5,,,,1,13500,10000
Houdancourt|COUN000548|s6,1,,,,14197,13615
Houdancourt|COUN000548|s7,,,,1,13500,10000
Houdancourt|COUN000548|s8,1,,,,15177,10000
Hoxne|COUN000852|S1,,,,1,424000,374000
Hoxne|COUN001153|S1,,,,,,
Hoxne|COUN001154|Not_located,,,,,,
Hoxne|COUN001154|S1,,,,,,
Hoxne|COUN001154|S2,,,,,,
Hoxne|COUN001154|S3,,,,,,
Hoxne|COUN001154|S4,,,,,,
Hoxne|COUN001154|S5,,,,,,
Hoxne|COUN001154|S6,,,,,,
Hoxne|COUN001154|S7,,,,,,
Huleh Lake|COUN000990|S1,,,1,,750,550
Hull: Sewer Lane|COUN000625|BugsPresence,,,,1,1550,400
Hverhvoll|COUN000163|S1,,,,1,10000,7000
Hykeham|COUN001451|e,,,,1,191000,130000
Hykeham|COUN001452|f,,,,,,
Hylteberga|COUN001280|S1,,,,1,10000,0
Hylteberga|COUN001280|S2,,,,1,10000,0
Hylteberga|COUN001280|S3,,,,1,10000,0
"Håkulls Mosse, Kullaberg|COUN000144|B8:6/1",,,,1,13500,10000
"Håkulls Mosse, Kullaberg|COUN000144|B8:6/10",,,,1,13500,10000
"Håkulls Mosse, Kullaberg|COUN000144|B8:6/11",,,,1,13500,10000
"Håkulls Mosse, Kullaberg|COUN000144|B8:6/12",,,,1,13500,10000
"Håkulls Mosse, Kullaberg|COUN000144|B8:6/13",,,,1,13500,10000
"Håkulls Mosse, Kullaberg|COUN000144|B8:6/14",,,,1,13500,10000
"Håkulls Mosse, Kullaberg|COUN000144|B8:6/15",,,,1,13500,10000
"Håkulls Mosse, Kullaberg|COUN000144|B8:6/16",,,,1,13500,10000
"Håkulls Mosse, Kullaberg|COUN000144|B8:6/17",,,,1,13500,10000
"Håkulls Mosse, Kullaberg|COUN000144|B8:6/18",,,,1,13500,10000
"Håkulls Mosse, Kullaberg|COUN000144|B8:6/19",,,,1,13500,10000
"Håkulls Mosse, Kullaberg|COUN000144|B8:6/2",,,,1,13500,10000
"Håkulls Mosse, Kullaberg|COUN000144|B8:6/20",,,,1,13500,10000
"Håkulls Mosse, Kullaberg|COUN000144|B8:6/3",,,,1,13500,10000
"Håkulls Mosse, Kullaberg|COUN000144|B8:6/4",,,,1,13500,10000
"Håkulls Mosse, Kullaberg|COUN000144|B8:6/5",,,,1,13500,10000
"Håkulls Mosse, Kullaberg|COUN000144|B8:6/6",,,,1,13500,10000
"Håkulls Mosse, Kullaberg|COUN000144|B8:6/7",,,,1,13500,10000
"Håkulls Mosse, Kullaberg|COUN000144|B8:6/8",,,,1,13500,10000
"Håkulls Mosse, Kullaberg|COUN000144|B8:6/9",,,,1,13500,10000
"Håkulls Mosse, Kullaberg|COUN000144|B8:7/1",,,,1,13500,10000
"Håkulls Mosse, Kullaberg|COUN000144|B8:7/10",,,,1,13500,10000
"Håkulls Mosse, Kullaberg|COUN000144|B8:7/11",,,,1,13500,10000
"Håkulls Mosse, Kullaberg|COUN000144|B8:7/12",,,,1,13500,10000
"Håkulls Mosse, Kullaberg|COUN000144|B8:7/13",,,,1,13500,10000
"Håkulls Mosse, Kullaberg|COUN000144|B8:7/14",,,,1,13500,10000
"Håkulls Mosse, Kullaberg|COUN000144|B8:7/15",,,,1,13500,10000
"Håkulls Mosse, Kullaberg|COUN000144|B8:7/16",,,,1,13500,10000
"Håkulls Mosse, Kullaberg|COUN000144|B8:7/17",,,,1,13500,10000
"Håkulls Mosse, Kullaberg|COUN000144|B8:7/2",,,,1,13500,10000
"Håkulls Mosse, Kullaberg|COUN000144|B8:7/3",,,,1,13500,10000
"Håkulls Mosse, Kullaberg|COUN000144|B8:7/4",,,,1,13500,10000
"Håkulls Mosse, Kullaberg|COUN000144|B8:7/5",,,,1,13500,10000
"Håkulls Mosse, Kullaberg|COUN000144|B8:7/6",,,,1,13500,10000
"Håkulls Mosse, Kullaberg|COUN000144|B8:7/7",,,,1,13500,10000
"Håkulls Mosse, Kullaberg|COUN000144|B8:7/8",,,,1,13500,10000
"Håkulls Mosse, Kullaberg|COUN000144|B8:7/9",,,,1,13500,10000
"Håkulls Mosse, Kullaberg|COUN000144|X4/1",,,,1,13500,10000
"Håkulls Mosse, Kullaberg|COUN000144|X4/10",,,,1,13500,10000
"Håkulls Mosse, Kullaberg|COUN000144|X4/11",,,,1,13500,10000
"Håkulls Mosse, Kullaberg|COUN000144|X4/12",,,,1,13500,10000
"Håkulls Mosse, Kullaberg|COUN000144|X4/13",,,,1,13500,10000
"Håkulls Mosse, Kullaberg|COUN000144|X4/14",,,,1,13500,10000
"Håkulls Mosse, Kullaberg|COUN000144|X4/15",,,,1,13500,10000
"Håkulls Mosse, Kullaberg|COUN000144|X4/16",,,,1,13500,10000
"Håkulls Mosse, Kullaberg|COUN000144|X4/17",,,,1,13500,10000
"Håkulls Mosse, Kullaberg|COUN000144|X4/18",,,,1,13500,10000
"Håkulls Mosse, Kullaberg|COUN000144|X4/19",,,,1,13500,10000
"Håkulls Mosse, Kullaberg|COUN000144|X4/2",,,,1,13500,10000
"Håkulls Mosse, Kullaberg|COUN000144|X4/20",,,,1,13500,10000
"Håkulls Mosse, Kullaberg|COUN000144|X4/3",,,,1,13500,10000
"Håkulls Mosse, Kullaberg|COUN000144|X4/4",,,,1,13500,10000
"Håkulls Mosse, Kullaberg|COUN000144|X4/5",,,,1,13500,10000
"Håkulls Mosse, Kullaberg|COUN000144|X4/6",,,,1,13500,10000
"Håkulls Mosse, Kullaberg|COUN000144|X4/7",,,,1,13500,10000
"Håkulls Mosse, Kullaberg|COUN000144|X4/8",,,,1,13500,10000
"Håkulls Mosse, Kullaberg|COUN000144|X4/9",,,,1,13500,10000
"Håkulls Mosse, Kullaberg|COUN001130|B8:7/1",,,,1,13500,10000
"Håkulls Mosse, Kullaberg|COUN001130|B8:7/10",,,,1,13500,10000
"Håkulls Mosse, Kullaberg|COUN001130|B8:7/11",,,,1,13500,10000
"Håkulls Mosse, Kullaberg|COUN001130|B8:7/12",,,,1,13500,10000
"Håkulls Mosse, Kullaberg|COUN001130|B8:7/13",,,,1,13500,10000
"Håkulls Mosse, Kullaberg|COUN001130|B8:7/14",,,,1,13500,10000
"Håkulls Mosse, Kullaberg|COUN001130|B8:7/15",,,,1,13500,10000
"Håkulls Mosse, Kullaberg|COUN001130|B8:7/16",,,,1,13500,10000
"Håkulls Mosse, Kullaberg|COUN001130|B8:7/17",,,,1,13500,10000
"Håkulls Mosse, Kullaberg|COUN001130|B8:7/2",,,,1,13500,10000
"Håkulls Mosse, Kullaberg|COUN001130|B8:7/3",,,,1,13500,10000
"Håkulls Mosse, Kullaberg|COUN001130|B8:7/4",,,,1,13500,10000
"Håkulls Mosse, Kullaberg|COUN001130|B8:7/5",,,,1,13500,10000
"Håkulls Mosse, Kullaberg|COUN001130|B8:7/6",,,,1,13500,10000
"Håkulls Mosse, Kullaberg|COUN001130|B8:7/7",,,,1,13500,10000
"Håkulls Mosse, Kullaberg|COUN001130|B8:7/8",,,,1,13500,10000
"Håkulls Mosse, Kullaberg|COUN001130|B8:7/9",,,,1,13500,10000
"Håkulls Mosse, Kullaberg|COUN001131|B8:6/1",,,,1,13500,10000
"Håkulls Mosse, Kullaberg|COUN001131|B8:6/10",,,,1,13500,10000
"Håkulls Mosse, Kullaberg|COUN001131|B8:6/11",,,,1,13500,10000
"Håkulls Mosse, Kullaberg|COUN001131|B8:6/12",,,,1,13500,10000
"Håkulls Mosse, Kullaberg|COUN001131|B8:6/13",,,,1,13500,10000
"Håkulls Mosse, Kullaberg|COUN001131|B8:6/14",,,,1,13500,10000
"Håkulls Mosse, Kullaberg|COUN001131|B8:6/15",,,,1,13500,10000
"Håkulls Mosse, Kullaberg|COUN001131|B8:6/16",,,,1,13500,10000
"Håkulls Mosse, Kullaberg|COUN001131|B8:6/17",,,,1,13500,10000
"Håkulls Mosse, Kullaberg|COUN001131|B8:6/18",,,,1,13500,10000
"Håkulls Mosse, Kullaberg|COUN001131|B8:6/19",,,,1,13500,10000
"Håkulls Mosse, Kullaberg|COUN001131|B8:6/2",,,,1,13500,10000
"Håkulls Mosse, Kullaberg|COUN001131|B8:6/20",,,,1,13500,10000
"Håkulls Mosse, Kullaberg|COUN001131|B8:6/3",,,,1,13500,10000
"Håkulls Mosse, Kullaberg|COUN001131|B8:6/4",,,,1,13500,10000
"Håkulls Mosse, Kullaberg|COUN001131|B8:6/5",,,,1,13500,10000
"Håkulls Mosse, Kullaberg|COUN001131|B8:6/6",,,,1,13500,10000
"Håkulls Mosse, Kullaberg|COUN001131|B8:6/7",,,,1,13500,10000
"Håkulls Mosse, Kullaberg|COUN001131|B8:6/8",,,,1,13500,10000
"Håkulls Mosse, Kullaberg|COUN001131|B8:6/9",,,,1,13500,10000
"Håkulls Mosse, Kullaberg|COUN001132|X4/1",,,,1,13500,10000
"Håkulls Mosse, Kullaberg|COUN001132|X4/10",,,,1,13500,10000
"Håkulls Mosse, Kullaberg|COUN001132|X4/11",,,,1,13500,10000
"Håkulls Mosse, Kullaberg|COUN001132|X4/12",,,,1,13500,10000
"Håkulls Mosse, Kullaberg|COUN001132|X4/13",,,,1,13500,10000
"Håkulls Mosse, Kullaberg|COUN001132|X4/14",,,,1,13500,10000
"Håkulls Mosse, Kullaberg|COUN001132|X4/15",,,,1,13500,10000
"Håkulls Mosse, Kullaberg|COUN001132|X4/16",,,,1,13500,10000
"Håkulls Mosse, Kullaberg|COUN001132|X4/17",,,,1,13500,10000
"Håkulls Mosse, Kullaberg|COUN001132|X4/18",,,,1,13500,10000
"Håkulls Mosse, Kullaberg|COUN001132|X4/19",,,,1,13500,10000
"Håkulls Mosse, Kullaberg|COUN001132|X4/2",,,,1,13500,10000
"Håkulls Mosse, Kullaberg|COUN001132|X4/20",,,,1,13500,10000
"Håkulls Mosse, Kullaberg|COUN001132|X4/3",,,,1,13500,10000
"Håkulls Mosse, Kullaberg|COUN001132|X4/4",,,,1,13500,10000
"Håkulls Mosse, Kullaberg|COUN001132|X4/5",,,,1,13500,10000
"Håkulls Mosse, Kullaberg|COUN001132|X4/6",,,,1,13500,10000
"Håkulls Mosse, Kullaberg|COUN001132|X4/7",,,,1,13500,10000
"Håkulls Mosse, Kullaberg|COUN001132|X4/8",,,,1,13500,10000
"Håkulls Mosse, Kullaberg|COUN001132|X4/9",,,,1,13500,10000
Härnön|COUN000147|S1,,,,1,122000,45000
Härnön|COUN000147|S2,,,,1,122000,45000
Hässeldala Port|COUN001566|BugsPresence,,,,1,13500,10000
"Hösbach, Aschaffenburg|COUN000160|S1",,,,1,2580000,11500
Ilmola|COUN000702|BugsPresence,,,,1,10000,0
Ipiutaq|COUN001069|S368-370,1,,,,9525,9143
Ipswich: Bobbitshole|COUN000164|F2,,,,1,132000,122000
Isleham|COUN000165|S1,1,,,,4802,4253
Isleworth|COUN000166|S,1,,,,49598,44539
Isoetes So|COUN000470|S1,1,,,,11098,10305
Isoetes So|COUN000470|S2,1,,,,10499,9967
Isoetes So|COUN000470|S3,1,,,,10076,9502
Isoetes So|COUN000470|S4,1,,,,8941,8570
Isoetes So|COUN000470|S5,1,,,,7970,7552
Isoetes So|COUN000470|S6,1,,,,6662,6295
Isoetes So|COUN000470|S7,1,,,,4395,3846
Itteringham|COUN000167|F2,,,,1,132000,122000
Juomajärvi 1|COUN000538|S1,,,,1,122000,45000
Juomajärvi|COUN000170|S1,,,,1,122000,45000
Juomajärvi|COUN000170|S2,,,,1,122000,45000
Juomajärvi|COUN000170|S3,,,,1,122000,45000
Juomajärvi|COUN000170|S4,,,,1,122000,45000
Jurby Head|COUN001353|S1,,,,1,13500,10000
Jurby Head|COUN001353|S10,,,,1,13500,10000
Jurby Head|COUN001353|S11,1,,,,15326,13565
Jurby Head|COUN001353|S12,1,,,,16354,14126
Jurby Head|COUN001353|S13,,,,1,13500,10000
Jurby Head|COUN001353|S14,,,,1,13500,10000
Jurby Head|COUN001353|S15,1,,,,19132,17621
Jurby Head|COUN001353|S2,,,,1,13500,10000
Jurby Head|COUN001353|S3,,,,1,13500,10000
Jurby Head|COUN001353|S4,1,,,,15117,12239
Jurby Head|COUN001353|S5,,,,1,13500,10000
Jurby Head|COUN001353|S6,,,,1,13500,10000
Jurby Head|COUN001353|S7,,,,1,13500,10000
Jurby Head|COUN001353|S8,,,,1,13500,10000
Jurby Head|COUN001353|S9,1,,,,13574,12806
Jyderup|COUN001288|S1,,,,1,10000,0
Jyderup|COUN001288|S2,,,,1,10000,0
Järavallen 1|COUN000168|S1,,,,1,7000,5000
Järavallen 2 (Skateholm)|COUN000169|FI,,,,1,7000,
Järavallen 2 (Skateholm)|COUN000169|FII,,,,1,7000,2500
Järavallen 2 (Skateholm)|COUN000169|FIII,,,,1,,2500
Kainulasjärvi|COUN000536|S1,,,,1,122000,45000
Kallsjö|COUN001277|S_edge_1,,,,1,10000,0
Kallsjö|COUN001277|S_edge_2,,,,1,10000,0
Kallsjö|COUN001277|W_edge_1,,,,1,10000,0
Kallsjö|COUN001277|W_edge_2,,,,1,10000,0
Kandestederne|COUN001302|Najas_gyttja,,,,1,10000,0
Kandestederne|COUN001302|Phragmites_peat,,,,1,10000,0
Kangerlussuaq|COUN001126|BugsPresence,,,,1,10000,0
Kap København|COUN000726|BugsPresence,,,,1,5333000,2580000
"Kempton Park, Sunbury|COUN000503|A1",,,,1,122000,29000
"Kempton Park, Sunbury|COUN000503|A2",,,,1,122000,29000
"Kempton Park, Sunbury|COUN000503|A3",1,,,,40292,39303
"Kempton Park, Sunbury|COUN000503|B",,,,1,122000,29000
"Kempton Park, Sunbury|COUN000503|C",,,,1,122000,29000
"Kempton Park, Sunbury|COUN000503|D",,,,1,122000,29000
Ketilsstadir|COUN000171|BR1/1,,,,1,5000,0
Ketilsstadir|COUN000171|BR1/10,,,,1,5000,0
Ketilsstadir|COUN000171|BR1/11,,,,1,5000,0
Ketilsstadir|COUN000171|BR1/12,,,,1,5000,0
Ketilsstadir|COUN000171|BR1/13,,,,1,5000,0
Ketilsstadir|COUN000171|BR1/14,,,,1,5000,0
Ketilsstadir|COUN000171|BR1/15,,,,1,5000,0
Ketilsstadir|COUN000171|BR1/17,,,,1,5000,0
Ketilsstadir|COUN000171|BR1/18,,,,1,5000,0
Ketilsstadir|COUN000171|BR1/19,,,,1,5000,0
Ketilsstadir|COUN000171|BR1/2,,,,1,5000,0
Ketilsstadir|COUN000171|BR1/20,,,,1,5000,0
Ketilsstadir|COUN000171|BR1/21,,,,1,5000,0
Ketilsstadir|COUN000171|BR1/22,,,,1,5000,0
Ketilsstadir|COUN000171|BR1/3,,,,1,5000,0
Ketilsstadir|COUN000171|BR1/4,,,,1,5000,0
Ketilsstadir|COUN000171|BR1/5,,,,1,5000,0
Ketilsstadir|COUN000171|BR1/6,,,,1,5000,0
Ketilsstadir|COUN000171|BR1/7,,,,1,5000,0
Ketilsstadir|COUN000171|BR1/8,,,,1,5000,0
Ketilsstadir|COUN000171|BR1/9,,,,1,5000,0
Ketilsstadir|COUN000171|F3,,,,1,5000,0
Ketilsstadir|COUN000171|KE/SUPP,,,,1,5000,0
Ketilsstadir|COUN000171|KE1/1,,,,1,5000,0
Ketilsstadir|COUN000171|KE1/10,,,,1,5000,0
Ketilsstadir|COUN000171|KE1/11,,,,1,5000,0
Ketilsstadir|COUN000171|KE1/12,,,,1,5000,0
Ketilsstadir|COUN000171|KE1/13,,,,1,5000,0
Ketilsstadir|COUN000171|KE1/14,,,,1,5000,0
Ketilsstadir|COUN000171|KE1/15,,,,1,5000,0
Ketilsstadir|COUN000171|KE1/3,,,,1,5000,0
Ketilsstadir|COUN000171|KE1/4,,,,1,5000,0
Ketilsstadir|COUN000171|KE1/5,,,,1,5000,0
Ketilsstadir|COUN000171|KE1/6,,,,1,5000,0
Ketilsstadir|COUN000171|KE1/7,,,,1,5000,0
Ketilsstadir|COUN000171|KE1/8,,,,1,5000,0
Ketilsstadir|COUN000171|KE1/9,,,,1,5000,0
Ketilsstadir|COUN000171|KE2/1,,,,1,5000,0
Ketilsstadir|COUN000171|KE2/2,,,,1,5000,0
Ketilsstadir|COUN000171|KE2/3,,,,1,5000,0
Ketilsstadir|COUN000171|KE3/1,,,,1,5000,0
Ketilsstadir|COUN000171|KE3/2,,,,1,5000,0
Ketilsstadir|COUN000171|KE3/3,,,,1,5000,0
Ketilsstadir|COUN000171|KE4/1,,,,1,5000,0
Ketilsstadir|COUN000171|KE4/2,,,,1,5000,0
Ketilsstadir|COUN000171|KE4/3,,,,1,5000,0
Kilmaurs|COUN000172|S1,1,,,,122000,43229
Kinfauns|COUN000712|BugsPresence,1,,,,6205,5668
Kinnegad Bog|COUN001317|S10,,,,1,10000,0
Kinnegad Bog|COUN001317|S12,,,,1,10000,0
Kinnegad Bog|COUN001317|S14,,,,1,10000,0
Kinnegad Bog|COUN001317|S16,,,,1,10000,0
Kinnegad Bog|COUN001317|S18,,,,1,10000,0
Kinnegad Bog|COUN001317|S2,,,,1,10000,0
Kinnegad Bog|COUN001317|S20,,,,1,10000,0
Kinnegad Bog|COUN001317|S22,,,,1,10000,0
Kinnegad Bog|COUN001317|S4,,,,1,10000,0
Kinnegad Bog|COUN001317|S6,,,,1,10000,0
Kinnegad Bog|COUN001317|S8,,,,1,10000,0
